record_id,event_time,region,channel,amount_str,notes
R00095,2025-09-10T00:04:47Z,A6,app,C1 123.45 CR,items=1; fee=+55.34; adj=-2.07%; flag=S
R00249,2025-10-25T00:00:00Z,A1, phone , 47.83 C1,fee=-7.09; items=1; adj=+8.81%
R00053,2025-09-02T06:25:25Z,A8,PHONE,C1 200.94,flag=U; adj=-2.28%; fee=+24.88; items=1
R00232,2025-09-26T10:29:00Z,A3,phone	,"1.234,56 C2",adj=-12.73%; items=0; fee=-28.24; flag=R
R00047,2025-09-08T07:29:21Z,A8, phone ,65 C2,items=1; adj=-12.16%
R00097,2025-10-05T12:00:00Z,A3,web,"1,000 C2",items=1; fee=-1.05; adj=-0.40%
R00220,2025-10-29T00:12:00Z,A8,app,"47,14 C2",WAIVE=TRUE; flag=S; items=1; fee=+15.14; adj=+14.82%
R00258,2025-09-22T01:49:44Z,A3,web,C1 74.78 ,flag=N; fee=+26.82; items=5; adj=-1.53%
R00273,2025-11-05T01:40:00Z,A4,web,58.790,items=0; fee=+35.51; adj=-1.33%
R00105,2025-10-04T18:17:12Z,A3,phone	,,adj=-9.14%; WAIVE=TRUE; items=1
R00160,2025-08-20T17:39:00Z,A7,PHONE,103.756,items=1; fee=-88.01; adj=+8.68%
R00119,2025-09-26T01:08:41Z,A7,phone, C1 76,flag=R; items=1; fee=+25.44
R00291,2025-10-09T14:25:00Z,A8,PHONE, 99 C2,flag=T; fee=+5.90; items=50; adj=-4.79%
R00066,2025-09-15T19:07:00Z,A4, phone ,295,fee=-55.48; adj=+2.32%; items=1
R00094,2025-09-11T05:21:39Z,A1,email,,items=4; adj=+3.20%; fee=-15.70; flag=U
R00247,,A5,web,"C1 104,42",adj=+4.24%; items=0; fee=+13.48
R00170,2025-11-25T02:16:54Z,A3, phone ,111.48 C1,items=6; adj=+2.74%; fee=-9.37
R00148,2025-10-13T16:37:00Z,A2,Phone,67.97 C1,flag=T; fee=-1.90; adj=+7.15%; items=1
R00006,2025-05-11T13:05:00Z,A1,Phone,-95.98 ,fee=+3.16; adj=-0.83%; items=8
R00120,2025-09-10T07:35:20Z,A6,app,,items=3; flag=R; fee=-34.23; adj=+2.86%
R00111,,A1,phone,157C2,flag=S; fee=+28.97; items=1; adj=+2.72%
R00273,,A5,phone,60.18 C1,items=1; fee=-9.64; flag=T; adj=+12.27%
R00237,2025-11-13T00:14:30Z,A5,phone,148.31,fee=+20.30; flag=N; items=8; adj=+0.58%
R00205,2025-08-28T15:34:00Z,A2,web,"133 , 05 C2",adj=-1.76%; items=0; fee=+8.83
R00251,2025-09-07T23:39:43Z,A1,PHONE,C1 93.98,adj=+10.01%; items=8; flag=T
R00152,2025-08-19T17:24:00Z,A8,web,CR 88,fee=+9.25; items=5; flag=R; adj=+5.46%
R00066,2025-10-11T13:49:29Z,A4, phone ,61.69 C1,fee=+24.90; items=2; flag=U; adj=-0.57%
R00147,2025-09-30T19:17:00Z,A5,Phone,C1 194.38,flag=R; adj=+2.39%; items=50; fee=-9.21
R00226,2025-08-23T00:00:00Z,A3,phone	,C1 112.40,items=8; flag=T; fee=-4.16; adj=-2.84%
R00093,2025-12-13T19:40:05Z,A5,email,C1 113.43,adj=+2.15%; items=5; fee=+21.03
R00055,2025-08-23T20:34:00Z,A7,phone,C152.81,
R00242,2025-08-23T11:59:53Z,A3,web,153.48 C1,adj=-11.90%; fee=+0.13; flag=T; items=1
R00177,2025-09-26T20:24:43Z,A3,phone	,"66,29 C2",items=6; adj=+5.18%
R00053,2025-11-03T20:42:00Z,A4, phone ," 36,67 C2",adj=+4.73%; fee=-11.30; items=5; flag=S; WaIvE=true
R00181,2025-08-09T00:00:00Z,A8,web,C1 51.38 ,flag=R; adj=+14.81%; fee=-7.15; items=2
R00099,2025-09-18T00:00:00Z,A7,PHONE,87 C2,items=2; fee=+20.75; adj=-4.38%; WaIvE=true
R00251,2025-10-22T23:30:00Z,A5,app,C1 96.84,items=2; flag=R; adj=-14.90%; fee=-9.77
R00209,2025-10-14T08:08:00Z,A4,phone, C1 172,items=1; adj=+1.68%; fee=+14.04; flag=N
R00054,2025-01-11T08:34:00Z,A4,Phone,40.14,fee=-28.35; items=4; adj=+3.93%
R00256,2025-10-21T02:20:49Z,A1,email,85.24,flag=R; adj=-7.01%; items=0
R00043,2025-10-22T00:00:00Z,A7,Phone,"88,23 C2",
R00200,2025-10-18T21:56:22Z,A3,phone,C1 175,adj=-3.43%; items=2; fee=-3.44
R00064,2025-10-29T03:40:10Z,A4,email,C1 43.23,adj=-11.58%; fee=+25.72; items=1
R00016,2025-11-10T08:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00006,2025-10-17T17:47:00Z,A7,phone	,,adj=+5.97%; flag=N
R00249,2025-10-03T17:43:25Z,A5,email,C1 120.69,items=4; flag=S; WaIvE=true; adj=-2.85%; fee=-0.86
R00170,2025-08-18T03:47:27Z,A2, phone ,48,adj=+7.30%; flag=S; items=1
R00124,,A1,app,"93,26 C2",fee=-2.28; adj=-3.70%; items=8; flag=T
R00045,2025-09-11T10:48:06Z,A4,PHONE,103.26,fee=+35.65; adj=-4.89%; items=2
R00088,2025-09-04T23:02:31Z,A6,web,100.60,items=1; fee=-24.15; adj=+2.24%
R00162,,A1, phone ,36,items=4; adj=-0.84%
R00007,2025-10-08T06:29:24Z,A7,phone,78 C2,adj=+17.94%; fee=+12.38; items=2
R00159,2025-06-09T07:06:00Z,A4,PHONE, C1 37 ,flag=R; items=4; adj=-0.62%
R00274,2025-11-14T15:03:00Z,A6,phone,C1 41.72 ,flag=T; adj=+0.51%; items=4; fee=+32.49
R00098,,A7,phone,C1 123.45 CR,flag=R; fee=+24.87; adj=+18.11%; items=0
R00080,2025-06-11T12:05:49Z,A1,PHONE,,items=12; flag=T; adj=+8.04%; fee=+2.15
R00260,,A1,phone	,C1 80,flag=T; items=6; fee=-6.12; adj=+19.17%
R00092,2025-08-19T03:41:00Z,A3, phone ,42.73 C1,adj=+17.86%; flag=S; items=5
R00191,2025-10-01T00:00:00Z,A2,Phone,C1 111.75,
R00038,2025-08-22T07:34:00Z,A1,app,C190,fee=-4.93; adj=-11.56%; items=5
R00107,2025-08-21T12:06:08Z,A8,PHONE,"69,77C2",adj=-7.22%; flag=S; items=10; fee=-11.03
R00105,2025-11-17T03:54:07Z,A5,Phone,"107 , 34 C2",items=8; adj=-4.67%; fee=+2.12; flag=N
R00199,2025-09-08T10:12:00Z,A6,app, 236.63,flag=R; adj=-2.65%; fee=+12.20; items=4
R00221,2025-10-28T05:00:00Z,A7,app,C1 175.85 ,items=3; fee=-22.51; adj=-16.10%; flag=U
R00070,2025-09-04T00:00:00Z,A3,phone	, C1 69.62,flag=T; adj=-4.89%; items=2; fee=+8.94
R00193,2025-08-06T12:18:02Z,A6,app,C1 58.20,items=12; adj=-8.29%; flag=T; fee=+9.87
R00082,2025-10-19T06:05:00Z,A2,web, (-C1 199 . 11),items=6; flag=S; adj=+6.01%
R00206,2025-10-12T09:39:52Z,A6,web,"82,38 C2",fee=+37.11; items=3; adj=-14.51%
R00033,2025-10-08T01:34:00Z,A8, phone ,105.15 C2,flag=N; fee=-6.98; adj=-0.40%; items=50
R00048,2025-08-07T19:28:33Z,A3,phone, 162.87,WaIvE=true; adj=+4.20%; fee=+7.74; items=10
R00074,2025-10-05T12:00:00Z,A7,email,"1.000,00 C2",adj=+26.14%; items=1; fee=-29.97
R00241,2025-09-27T00:00:00Z,A7,phone,206 C2,fee=+27.04; adj=-6.84%; flag=R; items=1
R00014,2025-10-17T19:04:00Z,A8,phone,151.915 ,fee=+22.14; flag=N; adj=-5.52%; items=6
R00005,2025-08-08T00:00:00Z,A1,phone,C1 48.08,adj=+3.36%; fee=+12.18; items=25; WaIvE=true
R00165,2025-10-20T22:35:26Z,A3, phone ,C1 186.14,fee=+33.70; adj=+7.34%; items=10
R00135,2025-08-28T03:06:00Z,A8,app,117.662,items=8; flag=R; adj=+7.62%; fee=-107.64
R00216,2025-09-20T06:51:45Z,A6,PHONE,-163.32 C1,items=50; adj=-1.43%; fee=-65.53
R00027,2025-10-21T15:49:13Z,A1,phone	,C1 123.19,adj=+3.57%; items=2; fee=-43.49; flag=S
R00147,2025-10-16T06:07:26Z,A3,PHONE,144,WaIvE=true; adj=+7.30%; fee=-14.84; items=1; flag=R
R00217,2025-09-15T12:06:00Z,A2, phone ,"109,51 C2 ",adj=-9.42%; items=10
R00082,2025-10-05T10:00:00Z,A3,email,"C1 1,000.00",fee=+17.55; items=1; adj=-4.38%
R00268,2025-11-09T00:00:00Z,A7,email,101,fee=+13.86; flag=N; items=4; adj=-3.76%
R00259,2025-10-07T08:22:32Z,A2,app,101.868 ,adj=-7.78%; fee=+3.05; flag=N
R00149,2025-08-20T07:15:00Z,A2,Phone,,items=4; adj=-17.10%; fee=-27.05
R00042,2025-08-30T00:00:00Z,A7,web,"57,38C2",items=2; fee=-43.33; adj=-5.51%; flag=T
R00044,2025-10-25T00:00:00Z,A3,app, (-C1 39.17),items=50; flag=U; fee=+23.63; adj=-3.12%
R00117,2025-11-05T23:06:01Z,A3,PHONE," 117,93 C2 ",items=3; flag=U; adj=-1.86%
R00157,2025-09-30T05:42:00Z,A2,phone,,flag=S; items=0; fee=+2.75; adj=-21.07%
R00116,2025-10-14T17:44:00Z,A2, phone ,"-88,39 C2 ",items=1; adj=+11.86%; flag=S
R00115,2025-09-19T15:52:00Z,A1,phone	," 102,11 C2",adj=+15.10%; items=50
R00066,2025-09-27T01:58:41Z,A8,phone	,,items=0; adj=-13.71%; flag=T; fee=-45.38
R00024,2025-06-09T18:45:00Z,A3,phone	,C1 62.92,items=1; adj=+0.61%; fee=+4.98
R00297,,A3,phone	,,items=3; adj=-9.43%
R00053,2025-09-27T00:00:00Z,A7,app,,
R00059,2025-09-26T06:36:08Z,A5,phone	,161.44 C1,adj=-1.97%; WAIVE=TRUE; fee=+6.78; items=12
R00079,2025-11-23T07:45:24Z,A2,app,"71,43 C2",fee=+7.35; adj=+7.20%; flag=S; items=25
R00017,2025-10-06T07:19:00Z,A8,web,(60.38 C1),flag=U; fee=+9.40; adj=-8.12%; items=2
R00155,2025-04-10T15:11:00Z,A6,phone	,CR 94.29 C1,fee=+33.17; flag=N; adj=+9.31%; items=1
R00224,2025-09-08T15:47:00Z,A4,app,,fee=-16.87; items=1; adj=+12.27%
R00071,2025-11-15T19:19:00Z,A6,phone	,154.78 C1,fee=+12.54; items=0
R00294,2025-09-22T03:20:30Z,A3,PHONE,55C2,WaIvE=true; flag=S; fee=-10.29; adj=+5.24%
R00147,2025-08-15T06:48:00Z,A4, phone ,"58,22 C2",flag=N; items=10; adj=+11.01%; fee=+16.46
R00196,2025-09-20T02:08:19Z,A7,PHONE,68.12,adj=-6.22%; flag=U; fee=-0.66
R00059,2025-11-15T21:30:31Z,A6,app,"C1 87,93",items=1; adj=+12.14%; flag=N
R00269,,A5,app,"498,30 C2",items=50; fee=+13.89; adj=+9.46%
R00194,2025-12-25T08:47:09Z,A3,phone	,C1 113.02,adj=-1.40%; fee=-2.63; items=0
R00256,2025-09-22T11:57:00Z,A2,email,,adj=+0.78%; fee=+23.67
R00240,2025-09-04T15:54:00Z,A4,phone,C1 91.78,flag=S; adj=-11.79%; fee=+11.28; items=6
R00226,2025-10-28T20:27:53Z,A3,PHONE,147.91 C1,waive=true; flag=U; items=1; fee=-26.16; adj=+7.77%
R00127,,A3,email,-57,adj=-13.93%; fee=-44.88; items=1
R00237,2025-10-14T10:07:27Z,A5,PHONE,71.96 C1,
R00100,2025-08-17T00:00:00Z,A4,phone	,-C1 123.45,adj=-3.32%; flag=U; items=1; fee=-2.86
R00157,2025-10-27T09:24:41Z,A7,web,108.056 ,fee=-9.38; adj=+0.53%; items=2; waive=true
R00084,2025-11-06T04:58:00Z,A6,web,47.486,adj=+4.05%; fee=-30.14; flag=T; items=1
R00113,2025-07-31T20:23:00Z,A3,phone,C1 110.27,items=1; fee=-11.04; flag=R
R00133,2025-11-02T00:00:00Z,A4,phone,(C1 143.29),items=8; flag=N; adj=+4.19%
R00012,2025-08-07T08:45:00Z,A5,phone,C1 550.75,fee=-5.22; items=1; adj=+20.86%
R00145,2025-03-10T18:50:00Z,A2,email,"83,55 C2)",adj=+3.70%; items=4; fee=+5.44
R00167,2025-08-21T00:00:00Z,A6,phone,62.12,fee=+2.25; adj=+9.05%; items=1
R00076,,A4,PHONE," 69,46 C2",items=1; flag=N; adj=-13.94%
R00251,2025-08-05T00:00:00Z,A6,phone,108.82 C1,adj=-4.38%; fee=+23.16; flag=T; items=1
R00193,2025-08-31T00:00:00Z,A6, phone ,C1 125.94,items=5; fee=-17.76; adj=-9.55%; flag=R
R00092,2025-10-21T01:58:47Z,A8,phone,"137,37 C2",fee=-33.67; flag=N; adj=-3.36%; items=12
R00215,2025-09-05T22:21:00Z,A5,Phone,,fee=-8.48; adj=-11.52%; items=1
R00292,2025-09-19T00:00:00Z,A1,PHONE,"87,15 C2",items=10; adj=-1.66%; flag=R; fee=+41.44
R00299,2025-09-30T02:36:00Z,A5,phone,"101,63 C2",adj=+19.68%; flag=N; items=12
R00247,2025-10-05T16:21:00Z,A1,phone,C1 81.60,items=1; adj=+0.91%
R00157,2025-10-01T04:15:00Z,A6, phone ,,flag=N; items=2; fee=+9.21; adj=+11.91%
R00295,2025-10-09T00:39:00Z,A7,PHONE,225.61C1,adj=-11.89%; WaIvE=true; items=2; flag=U
R00060,2025-11-20T08:30:00Z,A3,email,"1.000,00 C2",items=1; fee=-37.41; adj=-5.26%; flag=U
R00140,2025-09-12T00:00:00Z,A3,email,151.07 C2,flag=U; fee=-10.18; adj=-8.39%; items=1
R00298,2025-08-06T08:51:00Z,A5,phone	," 72,99 C2",flag=S; items=3; fee=+37.90; adj=+6.21%
R00059,2025-09-19T00:00:00Z,A3,PHONE,,flag=U; adj=-2.77%; fee=+1.23; items=4
R00138,2025-08-31T04:19:00Z,A8,app,12.345 C2,
R00076,2025-10-03T15:49:00Z,A1,phone,"130,14 C2",adj=-9.55%; fee=-8.41; items=1; flag=R
R00218,2025-08-20T22:34:56Z,A6,web,C1 385.04,adj=+9.91%; items=1; flag=U
R00169,2025-10-31T06:19:07Z,A8,PHONE,"127,83 C2",fee=+25.41; items=1; adj=-4.87%
R00200,2025-12-01T10:29:29Z,A3,phone,C146,items=1; fee=-6.95; adj=+5.09%
R00292,2025-09-05T23:06:22Z,A6,Phone,82,fee=-12.05; items=1; adj=+2.79%
R00019,2025-09-03T00:00:00Z,A4,Phone,C1 185.40,adj=-6.00%; fee=+33.80; items=1; waive=true; flag=N
R00111,2025-08-04T00:00:00Z,A5,phone,89.00,items=3; adj=-6.18%; flag=S; fee=+11.89
R00066,2025-10-06T09:34:00Z,A3,phone,"C1 12,345",flag=U; fee=-23.80; adj=-7.38%; items=6
R00113,2025-10-31T00:00:00Z,A2,PHONE,126.63 C1,
R00081,2025-10-20T04:43:00Z,A4,Phone,161.80 C1,
R00246,2025-08-05T00:00:00Z,A2,phone,C1 123.45 CR,items=3; flag=N; adj=-15.75%; fee=-28.23
R00080,2025-09-16T06:08:28Z,A7,phone,C1 67.14,items=2; adj=+1.24%
R00212,2025-08-16T05:17:00Z,A1,phone	,"1.234,56 C2",waive=true; items=0; adj=-2.63%; flag=N; fee=-0.26
R00060,2025-09-17T03:50:00Z,A3,phone,83.52 C2,items=1; fee=-20.20; flag=N; adj=+5.16%
R00013,2025-09-14T00:00:00Z,A1,app,136.66,adj=+15.27%; fee=-8.90
R00252,2025-08-11T10:59:00Z,A1,PHONE,44.21 C1,adj=-9.88%; fee=+1.10; items=5
R00046,2025-10-05T13:02:59Z,A7,web,,items=50; WAIVE=TRUE; adj=+0.69%
R00006,2025-10-23T18:41:51Z,A3,phone,,fee=-6.74; adj=+12.08%; items=12
R00080,2025-11-11T08:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00174,2025-10-23T01:46:48Z,A4,email, 79.97,fee=+13.23; adj=-2.17%; items=3
R00152,2025-09-19T17:47:48Z,A4,phone,"64,18 C2)",adj=+19.26%; flag=U; items=3
R00134,2025-09-16T06:23:00Z,A6,email,"95,19 C2",waive=true; adj=+6.32%; items=2; fee=-1.51
R00160,2025-10-15T22:26:00Z,A8,phone,193.68 C1 ,fee=+43.88; adj=-3.83%; items=50
R00234,2025-04-09T05:30:00Z,A1,email, 107 ,items=5; flag=T; adj=+12.01%
R00042,2025-08-12T08:59:00Z,A8,PHONE,215.79 C2,items=2; adj=+4.17%
R00098,2025-09-07T22:12:07Z,A6,Phone,67,items=3; adj=-6.60%; fee=-5.21
R00159,2025-06-09T01:42:00Z,A6,web,-161.517,fee=+22.59; items=0; adj=-10.58%
R00171,2025-11-28T08:50:14Z,A2, phone ,"126,06 C2",adj=-6.02%; items=4
R00009,2025-09-06T00:00:00Z,A8,Phone,,adj=+7.55%; fee=+32.64; items=3
R00047,2025-05-08T12:07:00Z,A8,phone,,flag=S; adj=-6.08%; fee=-12.03; items=3
R00161,,A7,phone,41 CR,fee=-3.13; adj=-9.74%; items=1
R00269,2025-10-11T11:37:00Z,A5,PHONE, CR C1 206.34,items=0; fee=-23.42; adj=+7.26%
R00023,2025-11-07T02:45:00Z,A2,phone,55.84 ,fee=-36.00; items=4; adj=-7.13%
R00270,2025-08-31T05:52:00Z,A2,phone,"C1 1,069.69 ",fee=+8.47; flag=R; adj=-3.98%; items=50
R00254,2025-08-26T10:25:00Z,A1,PHONE,"197,23C2",adj=-4.50%; flag=T; items=5; fee=-14.84
R00067,2025-10-20T12:24:17Z,A5, phone ,,flag=U; fee=+17.69; items=25; adj=-8.13%
R00171,2025-09-02T06:25:00Z,A4,app, C1 146.53 ,fee=-18.27; items=6; adj=+5.70%
R00123,2025-08-14T01:49:48Z,A6,phone	,"68,95 C2",items=3; adj=+19.40%
R00114,2025-10-22T14:17:25Z,A5,phone," 197 , 74 C2",items=25; flag=N; fee=-17.58; adj=+12.01%
R00177,2025-09-10T00:00:00Z,A6, phone ,"86,13 C2",items=2; adj=-1.00%; flag=U; fee=+21.52
R00075,2025-09-12T02:38:00Z,A4,phone	,49.16 CR,adj=+9.76%; flag=S; fee=-4.44; items=3
R00025,2025-09-27T01:28:00Z,A5,app,"137,93 C2",fee=+14.78; adj=+8.49%
R00195,2025-11-03T22:26:00Z,A4,phone,49.48,fee=-4.45; adj=+2.44%; items=1
R00034,2025-09-19T12:27:00Z,A5,phone,70.318,adj=-6.81%; items=3; waive=true; fee=-9.61
R00065,2025-12-29T08:29:29Z,A8,email,(172.77),items=1; adj=-0.56%; fee=+16.74; flag=U
R00230,2025-08-04T19:36:00Z,A5,phone," 57,13 C2 ",adj=-2.44%; items=2; fee=-20.62
R00290,2025-09-22T09:20:00Z,A7,phone	,(-92.06 C2) ,flag=U; adj=-10.60%; items=4; fee=+13.60
R00297,2025-08-04T02:00:00Z,A1,phone	,101 ,flag=S; adj=+15.51%; items=2; fee=-6.59
R00031,2025-11-06T00:00:00Z,A7, phone ,12.345 C2,flag=N; items=10; fee=+13.11; WAIVE=TRUE; adj=+12.62%
R00124,,A6,app,C1 121 ,flag=N; adj=+11.76%; items=12; fee=-0.54
R00220,2025-08-12T16:04:00Z,A4,app,115.79,fee=+13.39; items=0; adj=+10.30%; flag=S
R00158,2025-10-27T07:06:40Z,A1,phone, 105 C2,flag=T; adj=+8.20%; fee=+17.64
R00274,,A6,web," 153,00 C2",fee=-3.83; items=2; flag=S; adj=+10.71%
R00009,2025-10-19T07:49:30Z,A3,Phone,63 C2,items=4; adj=+12.73%; flag=T; fee=-30.22
R00052,2025-10-21T08:59:53Z,A1,phone,123.14 C1,fee=-34.73; items=3; flag=R; adj=-2.67%
R00268,2025-11-01T21:19:04Z,A2,phone,249.86,items=5; adj=+12.10%; fee=+6.30
R00263,2025-09-05T10:14:00Z,A4, phone ,-C1 123.45,adj=+0.31%; flag=T; fee=+31.66
R00199,2025-10-13T23:05:45Z,A4,web,"CR 108,89 C2",flag=N; adj=+6.25%; items=3; fee=+17.95
R00293,2025-09-08T00:00:00Z,A6,phone,"53,00 C2",flag=U; waive=true; items=5; adj=+11.90%
R00046,2025-09-14T14:17:51Z,A7,PHONE,C1 50.84,fee=+1.06; flag=T; adj=-8.51%; waive=true
R00223,2025-08-12T11:38:48Z,A4,email,148.16,flag=R; adj=-2.25%; items=8; fee=+14.72
R00197,2025-10-02T11:26:00Z,A2, phone ,68.34 C1 ,flag=N; fee=+3.72; adj=+8.24%; items=3
R00215,2025-09-21T12:43:15Z,A4,email,110.83 C1 ,items=12; adj=+6.17%
R00082,2025-08-23T19:56:00Z,A2,PHONE,C1 123.45 CR,items=6; fee=-37.57; adj=-10.02%
R00129,2025-08-29T10:18:00Z,A2,phone	,"108,49 C2)",items=5; WAIVE=TRUE; adj=+2.82%; fee=-33.31; flag=R
R00045,2025-10-02T00:54:00Z,A7,Phone,"103,93 C2",adj=-9.03%; fee=-11.32
R00065,2025-10-05T00:00:00Z,A6,PHONE,"191,51 C2",adj=+2.15%; items=4; fee=+6.82
R00268,2025-12-12T01:46:55Z,A1,app,-84.046 ,fee=+32.32; adj=-6.52%; items=0; flag=R
R00081,2025-11-27T09:13:44Z,A4,Phone,86.64,adj=+2.61%; fee=-3.71; items=3; flag=S
R00239,2025-12-12T01:42:56Z,A2,phone	,764.18C1,fee=+4.89; adj=-14.23%; items=8
R00300,2025-04-09T12:21:00Z,A7,phone	,,items=0; fee=-13.61; adj=+12.55%
R00249,2025-12-17T08:04:18Z,A1,phone	,"142,80 C2",items=0; flag=S; fee=-22.98; adj=-3.08%
R00106,2025-11-10T01:38:10Z,A6,phone,"94,36 C2",items=4; adj=+0.33%; fee=+13.56
R00074,2025-08-14T23:21:00Z,A3,phone,-C1165,adj=+8.25%; items=6; fee=-11.97
R00169,2025-08-08T02:52:42Z,A2,phone,111.10 C1,items=4; fee=+12.49; adj=-5.68%; flag=T
R00163,2025-09-30T00:14:00Z,A4,app,78 C2,fee=+23.56; adj=-4.47%; items=3
R00168,2025-10-15T04:42:00Z,A6,email,140,adj=+2.21%; fee=-38.77; flag=S; items=8
R00052,2025-10-21T00:00:00Z,A2,email, CR 151 C2,adj=+18.41%; items=3; flag=U; fee=-0.34
R00281,2025-09-25T17:07:22Z,A2, phone ,122.78 ,flag=R; items=5; fee=-3.51
R00279,2025-11-04T19:48:00Z,A1,phone	,,adj=+3.38%; items=2; fee=-26.21
R00094,2025-08-23T09:08:00Z,A1,web, 74.40 C1,items=2; fee=-27.57
R00198,2025-11-15T09:18:00Z,A2,web,"1.234,56 C2",adj=-5.18%; items=2; flag=U
R00092,2025-10-28T00:00:00Z,A1,phone,86.48 C2) ,fee=-8.84; WaIvE=true; adj=-7.61%; items=4
R00247,,A8,web,,fee=+32.71; flag=R; items=8; adj=-4.46%
R00162,2025-10-05T00:00:00Z,A8,Phone,"(66,06 C2",flag=S; fee=-13.92; items=2; adj=-12.80%
R00086,2025-10-28T00:00:00Z,A7,phone,,WAIVE=TRUE; items=2; adj=+9.29%; fee=-18.17
R00076,2025-11-26T17:29:11Z,A4,email,135,adj=-13.77%; fee=+19.06; flag=S; items=5
R00131,2025-09-11T00:47:00Z,A4,email,329 C2 ,adj=+0.71%; items=12; flag=N; fee=-3.09
R00079,2025-11-11T03:20:00Z,A2,email,-C1 123.45,flag=S; adj=-19.30%; items=2; fee=+1.68
R00214,2025-10-08T18:52:00Z,A4,phone,95 . 19 C2,flag=S; items=2; fee=-33.08; adj=+15.73%
R00038,2025-10-06T21:32:28Z,A7, phone ,68.86 C1,fee=+6.39; items=2; adj=+2.35%
R00134,2025-10-22T20:18:32Z,A2,phone	, C1 80.36,items=10; fee=-20.33; adj=-3.65%; flag=U
R00233,2025-12-22T10:40:30Z,A6,web,C1 140.60,items=0; fee=+2.97; adj=+1.84%; flag=T
R00040,2025-11-10T06:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00020,,A1,email,C1 92.96 ,items=0; fee=+6.76; adj=+3.14%; flag=U
R00282,2025-11-27T03:28:43Z,A4,phone,"140,74 C2",adj=+0.32%; flag=S; fee=-20.23; items=2
R00189,2025-08-22T00:38:10Z,A1,web,C1 56.71) ,fee=+14.06; adj=-8.97%; items=0
R00055,2025-08-11T16:45:36Z,A1,PHONE,51,flag=T; adj=-11.34%; fee=+10.67; items=8
R00207,2025-09-22T08:22:53Z,A4,web," 123,22 C2",flag=S; adj=+9.44%; fee=-14.00; items=25
R00292,2025-11-06T09:29:18Z,A2,Phone,C1 149 . 11,adj=-0.22%; fee=-98.56; items=0; flag=R
R00191,2025-09-29T03:11:15Z,A8,email,199.03) ,flag=U; items=10; adj=-26.78%; fee=+14.72
R00287,2025-09-06T11:03:21Z,A1,phone,133,fee=+27.47; flag=N; items=10
R00111,2025-11-28T03:54:32Z,A1,email,133.81C1,adj=+3.02%; fee=-12.62; items=8
R00192,2025-11-26T02:07:15Z,A6,Phone,"131,54 C2",flag=N; items=1; fee=-48.11; adj=-6.25%
R00247,,A6,phone	,77.36,flag=R; items=25; adj=+0.81%; fee=+32.36
R00041,2025-09-20T04:17:20Z,A2,Phone,88 C2,items=1; adj=-6.90%; WAIVE=TRUE; fee=-32.12
R00218,,A6,phone,255.29,adj=-11.91%; items=6; fee=+22.34
R00241,2025-10-03T17:10:00Z,A7,PHONE, C1 73.97),items=1; WAIVE=TRUE; fee=-2.08; adj=+4.93%
R00291,2025-09-26T15:32:00Z,A4,Phone,C1 54.53,items=1; flag=S; fee=+14.48; adj=+7.88%
R00013,2025-08-21T21:21:00Z,A1,phone	, C1 95,items=5; adj=-5.98%; fee=-16.69
R00008,2025-11-06T13:00:00Z,A1,web,C1 100.00,items=1; adj=+0.00%; fee=+0.00
R00158,2025-10-26T23:48:00Z,A2,phone	,C1 123.45 CR,fee=-26.56; items=1; flag=S; adj=-7.37%
R00186,2025-10-20T18:11:00Z,A4,app, 74 C2,fee=-10.91; items=2; adj=-2.31%; flag=R
R00042,2025-10-31T00:00:00Z,A4,phone	,64.73,adj=+6.10%; fee=+1.78; flag=R
R00099,2025-09-08T07:20:00Z,A2,phone,64.668,fee=-7.17; items=12; adj=+12.76%
R00111,,A1,email,57.545,adj=-10.10%; flag=T; items=1; fee=+28.74
R00219,2025-09-14T18:27:00Z,A4,phone	,"49,22 C2",fee=-1.45; adj=+6.43%; items=6
R00266,2025-11-26T01:53:39Z,A3,app,124.23,adj=-11.97%; fee=+26.34
R00112,2025-08-13T02:20:06Z,A4,app,12.345 C2,fee=+37.93; items=8; adj=-5.77%
R00248,2025-08-10T05:19:00Z,A1,PHONE,-356.01 C1,items=4; fee=-2.12; adj=-7.91%
R00034,2025-08-16T01:02:00Z,A5,phone	,"C1 51,52",adj=-5.94%; fee=+3.22; items=3
R00271,2025-08-19T10:19:59Z,A5,phone	,,fee=+22.34; adj=+6.78%; WAIVE=TRUE; flag=S; items=3
R00102,2025-10-02T21:52:37Z,A8,phone,"CR62,38C2",adj=+4.19%; fee=-3.65; items=8; flag=S
R00135,2025-08-12T00:00:00Z,A8,Phone,"63,62 C2",items=0; adj=-8.89%
R00296,2025-10-02T11:01:50Z,A2, phone ,81.05 ,fee=+40.98; adj=-9.87%; flag=R
R00275,2025-09-02T21:12:00Z,A6,email,76.321,adj=-11.97%; WAIVE=TRUE; items=8; flag=N
R00259,2025-08-08T18:31:28Z,A8,phone	,C1 102.64,fee=-16.82; items=0; adj=+4.62%
R00102,2025-12-03T06:45:03Z,A6,app,C1 104.14,flag=R; fee=-10.65; items=5; adj=-10.32%
R00282,2025-04-09T20:59:00Z,A4,app,C177.86),adj=+12.69%; fee=+5.82; waive=true; items=8; flag=S
