invoice_id,seller_id,buyer_id,invoice_date,net_amount,vat_amount,gross_amount,vat_rate,product_category,payment_delay_days
272815,8256,1250,2019-08-16,882.22,70.58,952.8,0.08,Services,59
637369,2771,7651,2019-06-14,2447.54,122.38,2569.92,0.05,Office Supplies,40
399423,8368,3126,2019-07-11,9928.54,496.43,10424.97,0.05,Pharmaceuticals,7
848079,4659,8665,2019-03-28,12655.53,632.78,13288.31,0.05,Furniture,5
106418,9292,8674,2019-02-24,14259.09,712.95,14972.04,0.05,Office Supplies,4
905743,1323,4617,2019-01-29,7873.11,1810.82,9683.93,0.23,Education Services,30
364499,9179,3027,2019-08-29,3394.22,271.54,3665.76,0.08,Furniture,34
794898,2298,4560,2019-05-19,6072.53,1396.68,7469.21,0.23,Services,38
240403,7393,3469,2019-03-31,3956.16,197.81,4153.97,0.05,Automotive,51
712298,9335,9939,2019-12-13,5109.32,255.47,5364.79,0.05,Electronics,57
473606,2750,7453,2019-07-18,7018.97,1614.36,8633.33,0.23,Electronics,19
296092,5541,6703,2019-01-01,733.33,168.67,902.0,0.23,Food,23
715799,8785,5411,2019-04-18,11860.95,593.05,12454.0,0.05,Pharmaceuticals,17
158337,5232,6031,2019-12-25,1669.81,133.58,1803.39,0.08,Machinery,38
773106,3808,4659,2019-12-16,20646.01,1651.68,22297.69,0.08,Construction Materials,40
359207,5507,6558,2019-06-17,113.13,5.66,118.79,0.05,Healthcare Equipment,34
497360,2750,3915,2019-08-17,274.36,13.72,288.08,0.05,Furniture,6
920882,3112,1473,2019-05-12,18997.78,949.89,19947.67,0.05,Machinery,49
696485,8179,4317,2019-12-18,1862.09,148.97,2011.06,0.08,,60
841506,5232,3828,2019-10-17,556.49,127.99,684.48,0.23,Automotive,14
234201,4689,2683,2019-02-02,391.38,90.02,481.4,0.23,Electronics,54
262021,2363,3163,2019-06-26,4048.94,931.26,4980.2,0.23,Electronics,16
162711,3247,1343,2019-04-28,3151.78,157.59,3309.37,0.05,Education Services,48
787821,1688,6394,2019-12-04,24339.64,1947.17,26286.81,0.08,Automotive,33
856290,1688,1038,2019-05-27,1518.27,121.46,1639.73,0.08,Food,38
571531,2955,2771,2019-03-30,1685.91,134.87,1820.78,0.08,Education Services,11
523302,2529,6463,2019-05-22,4144.93,331.59,4476.52,0.08,Education Services,42
991123,9783,8441,2019-03-29,437.6,100.65,538.25,0.23,Services,30
460896,3300,2753,2019-02-06,794.15,182.65,976.8,0.23,Education Services,36
734734,2868,8342,2019-01-07,769.51,61.56,831.07,0.08,Office Supplies,2
492104,1106,2439681,2019-05-04,885.35,203.63,1088.98,0.23,Services,31
696609,4245,7784,2019-10-06,455.43,104.75,560.18,0.23,Pharmaceuticals,49
886370,5240,9390,2019-06-06,249.43,19.95,269.38,0.08,Financial Services,12
214207,9444,8924,2019-09-15,1562.92,125.03,1687.95,0.08,Electronics,57
881841,9963,5340,2019-04-05,7418.65,1706.29,9124.94,0.23,Pharmaceuticals,18
215007,2819,8488,2019-01-27,357.01,17.85,374.86,0.05,Office Supplies,42
383916,1925,3727,2019-09-23,6854.5,342.73,7197.23,0.05,Software,39
267486,3213,2030,2019-02-16,1698.16,390.58,2088.74,0.23,Services,23
918225,4505,6802,2019-11-04,300.79,24.06,324.85,0.08,Healthcare Equipment,24
990544,7522,4991,2019-03-23,689.39,55.15,744.54,0.08,Services,34
589926,2553,8366,2019-04-19,24946.06,5737.59,30683.65,0.23,Construction Materials,14
880825,2070,3472,2019-09-11,16324.26,1305.94,17630.2,0.08,Pharmaceuticals,41
893786,2226,2326,2019-03-11,223.2,17.86,241.06,0.08,,8
528877,6594,9214,2019-03-17,215.53,10.78,226.31,0.05,Automotive,52
203586,6080,8806,2019-01-03,2407.75,553.78,2961.53,0.23,Furniture,3
626119,8806,12345679,2019-09-05,330.52,76.02,406.54,0.23,Services,6
501523,6167,8246,2019-06-22,9178.1,458.91,9637.01,0.05,Machinery,7
803376,3168,1185,2019-05-22,3869.38,193.47,4062.85,0.05,Services,8
613539,7055,1381,2019-02-16,7681.16,1766.67,9447.83,0.23,Furniture,17
822098,6594,7393,2019-10-30,2875.73,230.06,3105.79,0.08,Software,41
526897,8142,8481,2019-12-28,984.97,49.25,1034.22,0.05,Pharmaceuticals,9
584073,1966,4646,2019-04-28,6554.11,1507.45,8061.56,0.23,Furniture,36
783332,8809,9347,2019-04-12,468.02,23.4,491.42,0.05,Food,57
462550,2044,3809,2019-11-30,1110.5,255.42,1365.92,0.23,Software,11
591383,3125,2490,2019-07-07,181.96,9.1,191.06,0.05,Pharmaceuticals,4
950773,4090,1139,2019-12-25,4326.04,346.08,4672.12,0.08,,24
151042,1048,5738,2019-11-17,155.74,35.82,191.56,0.23,Furniture,2
351483,6479,5786,2019-07-20,9497.14,759.77,10256.91,0.08,Electronics,15
473798,3284,3988,2019-01-02,20059.69,1002.98,21062.67,0.05,Food,17
850266,2536,3657,2019-08-03,288.87,23.11,311.98,0.08,Furniture,17
656855,1718,3867,2019-08-22,972.02,77.76,1049.78,0.08,Services,30
170963,1484,5914,2019-06-15,620.36,142.68,763.04,0.23,Pharmaceuticals,25
968824,9910,3472,2019-01-30,1855.09,426.67,2281.76,0.23,Furniture,56
156397,1304,4595,2019-11-23,22558.96,1127.95,23686.91,0.05,Services,14
133329,7971,1185,2019-02-21,3952.06,908.97,4861.03,0.23,Automotive,47
543559,7305,7272,2019-10-26,967.34,77.39,1044.73,0.08,Services,13
280555,2906,3668,2019-01-05,221.94,51.05,272.99,0.23,Clothing,51
596565,4834,6547,2019-01-29,310.69,71.46,382.15,0.23,Education Services,8
594720,4090,9180,2019-08-18,7056.36,564.51,7620.87,0.08,Education Services,0
275926,1343,7312,2019-06-15,3778.12,868.97,4647.09,0.23,Office Supplies,14
558883,5548,7605,2019-07-03,22283.36,1782.67,24066.03,0.08,Pharmaceuticals,29
234598,2790,7965,2019-02-20,288.55,14.43,302.98,0.05,Food,33
994598,5615,6456,2019-09-15,425.26,97.81,523.07,0.23,Machinery,37
437340,7843,9259,2019-02-18,290.07,66.72,356.79,0.23,Services,39
803498,9661,8377,2019-09-30,13887.77,3194.19,17081.96,0.23,Healthcare Equipment,34
714612,5362,5984,2019-01-20,289.43,14.47,303.9,0.05,Office Supplies,47
397422,7784,4868,2019-12-10,14405.93,1152.47,15558.4,0.08,Healthcare Equipment,23
237175,3851,8623,2019-02-12,3067.51,245.4,3312.91,0.08,Machinery,4
127345,4533,8508,2019-10-09,413.81,95.18,508.99,0.23,Pharmaceuticals,10
279536,1916,8467,2019-01-03,244.34,12.22,256.56,0.05,Services,41
447683,9674,9224,2019-10-26,5851.28,292.56,6143.84,0.05,Clothing,47
206225,4960,8801,2019-07-10,4714.94,377.2,5092.14,0.08,Furniture,22
290731,4737,1736,2019-08-02,9966.98,498.35,10465.33,0.05,Clothing,12
425081,5647,6547,2019-09-03,1701.39,85.07,1786.46,0.05,Electronics,31
818518,5316,6506,2019-01-14,948.92,47.45,996.37,0.05,Construction Materials,48
960394,7337,2176,2019-10-22,771.38,38.57,809.95,0.05,Office Supplies,59
948585,4313,9368,2019-04-13,185.84,42.74,228.58,0.23,Automotive,49
562586,2070,6357,2019-11-16,1850.82,92.54,1943.36,0.05,Financial Services,18
803700,3236,3215,2019-05-18,22150.27,1107.51,23257.78,0.05,Clothing,40
376139,3657,34339537,2019-05-12,848.36,195.12,1043.48,0.23,Services,33
141497,7250,3331,2019-02-05,3269.94,752.09,4022.03,0.23,Food,2
611075,3429,1377,2019-11-22,700.6,161.14,861.74,0.23,Services,19
603507,7863,3199,2019-07-24,2789.79,641.65,3431.44,0.23,Office Supplies,0
770045,7029,9420,2019-02-06,6365.03,318.25,6683.28,0.05,Pharmaceuticals,34
545241,9755,9585,2019-12-31,183.49,42.2,225.69,0.23,Education Services,14
309465,8452,9814,2019-05-31,897.73,44.89,942.62,0.05,,34
169107,3338,9224,2019-10-04,174.54,8.73,183.27,0.05,Clothing,34
625142,5798,8816,2019-08-05,863.28,198.55,1061.83,0.23,Healthcare Equipment,28
216770,4245,8709,2019-07-29,12668.79,2913.82,15582.61,0.23,Construction Materials,25
895785,1736,9171,2019-09-25,2107.06,484.62,2591.68,0.23,Automotive,16
631903,1068,3393,2019-01-31,1983.95,99.2,2083.15,0.05,Software,14
458098,2490,2536,2019-05-26,6329.29,1455.74,7785.03,0.23,Food,38
160183,5937,9674,2019-03-16,4202.25,336.18,4538.43,0.08,Financial Services,34
362031,3269,6184,2019-09-15,14542.91,727.15,15270.06,0.05,Office Supplies,15
854305,5254,6703,2019-10-04,15638.64,1251.09,16889.73,0.08,Electronics,14
216743,1377,3296,2019-07-26,363.6,83.63,447.23,0.23,Services,39
564996,7894,9179,2019-12-29,247.43,19.79,267.22,0.08,Construction Materials,52
980018,7859,8460,2019-09-26,2760.18,634.84,3395.02,0.23,Automotive,14
363153,5046,2955,2019-04-27,307.94,15.4,323.34,0.05,Food,50
612167,8826,6039,2019-08-27,175.16,14.01,189.17,0.08,Software,23
437413,8559,1319,2019-07-13,178.88,41.14,220.02,0.23,Electronics,12
788042,5057,8179,2019-11-28,464.25,37.14,501.39,0.08,Electronics,30
719437,2790,2953,2019-11-17,377.58,18.88,396.46,0.05,Automotive,49
145647,1211,9444,2019-12-29,198.33,15.87,214.2,0.08,Furniture,10
525156,7880,8488,2019-06-14,1572.11,125.77,1697.88,0.08,Pharmaceuticals,33
493737,6184,9418,2019-03-04,16495.23,824.76,17319.99,0.05,Food,8
282461,2508,4674,2019-12-07,176.03,14.08,190.11,0.08,Electronics,32
494347,5219,2753,2019-09-20,8527.2,1961.26,10488.46,0.23,Food,4
497573,3756,7360,2019-11-27,578.82,46.31,625.13,0.08,Automotive,10
352922,4663,9390,2019-05-12,139.86,32.17,172.03,0.23,Office Supplies,17
255660,6296,1938,2019-07-01,1593.43,366.49,1959.92,0.23,Healthcare Equipment,3
672621,5402,7878,2019-04-13,1785.38,89.27,1874.65,0.05,Services,13
120303,3964,3061,2019-08-25,527.34,26.37,553.71,0.05,Education Services,28
140981,5507,4981,2019-07-26,2928.31,673.51,3601.82,0.23,Furniture,51
446192,9868,8112,2019-10-27,244.24,12.21,256.45,0.05,,48
628127,2176,12345679,2019-12-25,1469.76,338.04,1807.8,0.23,Services,52
243813,5786,6802,2019-07-07,647.94,149.03,796.97,0.23,Furniture,13
569841,9849,7873,2019-06-29,358.36,17.92,376.28,0.05,Construction Materials,42
665672,9868,3224,2019-11-23,432.95,34.64,467.59,0.08,Education Services,0
817241,7762,6506,2019-08-08,1949.12,155.93,2105.05,0.08,Construction Materials,59
578140,8548,4136,2019-06-17,1884.63,150.77,2035.4,0.08,Financial Services,33
230612,3808,6718,2019-06-18,2912.41,232.99,3145.4,0.08,Office Supplies,30
363676,9988,7512,2019-02-11,453.42,104.29,557.71,0.23,Pharmaceuticals,8
634350,5411,7491,2019-01-14,389.42,31.15,420.57,0.08,Construction Materials,49
515866,5200,5655,2019-03-14,104.21,5.21,109.42,0.05,Machinery,54
298430,9567,4834,2019-04-21,271.83,13.59,285.42,0.05,Clothing,50
351414,5655,6398,2019-12-16,4529.36,1041.75,5571.11,0.23,Electronics,7
924330,4512,4960,2019-06-03,5149.17,1184.31,6333.48,0.23,Healthcare Equipment,7
657769,3717,5738,2019-03-21,2468.57,123.43,2592.0,0.05,Pharmaceuticals,15
420338,9771,3564,2019-07-22,1448.54,115.88,1564.42,0.08,Financial Services,13
345917,8940,1682,2019-07-24,413.14,33.05,446.19,0.08,Electronics,38
826884,5009,3171,2019-07-22,5100.78,408.06,5508.84,0.08,Furniture,32
800260,9849,6184,2019-06-13,195.47,9.77,205.24,0.05,Pharmaceuticals,39
748075,5200,6558,2019-10-11,564.7,28.24,592.94,0.05,Services,53
423825,3365,12345679,2019-06-18,1378.67,317.09,1695.76,0.23,Services,58
232849,2213,3236,2019-09-17,597.34,137.39,734.73,0.23,,36
830627,7350,1473,2019-05-19,15454.32,3554.49,19008.81,0.23,Automotive,18
280064,5030,2832,2019-08-15,5803.14,464.25,6267.39,0.08,Software,49
939141,5046,8108,2019-10-15,811.43,186.63,998.06,0.23,Healthcare Equipment,30
345290,3606,5102,2019-05-14,11676.75,934.14,12610.89,0.08,Financial Services,22
964402,8269,2157,2019-04-09,248.39,19.87,268.26,0.08,Clothing,36
934829,4276,1760,2019-03-25,3906.75,195.34,4102.09,0.05,Software,20
477419,8747,6539,2019-12-02,3136.39,250.91,3387.3,0.08,Office Supplies,56
686229,6510,6904,2019-11-15,581.53,46.52,628.05,0.08,Clothing,14
559703,2176,3564,2019-01-04,269.23,13.46,282.69,0.05,Construction Materials,58
709903,7857,2246,2019-03-25,8349.43,1920.37,10269.8,0.23,Office Supplies,51
978460,3013,7915,2019-06-14,667.87,33.39,701.26,0.05,Healthcare Equipment,56
238678,8645,1867,2019-08-20,16945.91,1355.67,18301.58,0.08,,38
965360,2108,5647,2019-09-04,402.14,20.11,422.25,0.05,,10
993412,9910,9509,2019-05-29,1769.36,406.95,2176.31,0.23,Financial Services,38
546234,5803,6796,2019-02-02,172.45,39.66,212.11,0.23,Electronics,3
966422,4568,9514,2019-08-13,4852.82,1116.15,5968.97,0.23,Furniture,12
912828,4737,2360,2019-06-04,1751.27,140.1,1891.37,0.08,Construction Materials,59
168393,8436,5200,2019-03-02,366.86,29.35,396.21,0.08,Automotive,57
747419,9687,2116,2019-01-27,7140.53,357.03,7497.56,0.05,Pharmaceuticals,32
234408,1471,7340,2019-01-26,1101.08,253.25,1354.33,0.23,Furniture,33
998395,2412,8791354239,2019-02-28,1124.29,258.59,1382.88,0.23,Services,24
468884,1988,5886,2019-02-24,18769.36,938.47,19707.83,0.05,Software,27
612974,8559,5621,2019-03-11,19787.95,1583.04,21370.99,0.08,Pharmaceuticals,41
759707,8598,1733,2019-09-07,2393.4,191.47,2584.87,0.08,Clothing,45
994698,2298,6646,2019-06-19,2963.44,148.17,3111.61,0.05,Construction Materials,36
615043,3930,9444,2019-08-05,21220.27,1061.01,22281.28,0.05,Clothing,16
198277,5455,6080,2019-04-19,327.5,26.2,353.7,0.08,Automotive,18
321799,7453,9122,2019-07-13,1210.96,96.88,1307.84,0.08,Construction Materials,10
165542,6157,9613,2019-07-26,494.95,24.75,519.7,0.05,Clothing,33
210682,4568,4719,2019-09-21,789.14,181.5,970.64,0.23,Construction Materials,3
116938,1925,3956,2019-12-05,574.77,132.2,706.97,0.23,,17
776770,8472,5918,2019-07-03,674.83,33.74,708.57,0.05,Healthcare Equipment,13
858931,2156,5046,2019-09-13,4153.55,207.68,4361.23,0.05,Automotive,13
207081,3171,3033,2019-01-25,2214.04,177.12,2391.16,0.08,Electronics,58
631430,6145,3836,2019-11-25,21709.83,1736.79,23446.62,0.08,Education Services,56
864410,1929,1188,2019-06-09,16248.87,812.44,17061.31,0.05,Construction Materials,15
162393,1038,3020,2019-08-15,6908.01,552.64,7460.65,0.08,Food,43
185517,5517,8598,2019-05-01,4248.18,339.85,4588.03,0.08,Education Services,47
807613,1506,4955,2019-12-07,171.54,39.45,210.99,0.23,Food,53
948890,4634,7777,2019-09-12,275.75,63.42,339.17,0.23,Office Supplies,36
503287,4985,3247,2019-03-25,2312.08,531.78,2843.86,0.23,,60
725211,5196,2157,2019-08-02,227.17,18.17,245.34,0.08,Services,52
642380,7030,1484,2019-09-02,544.82,43.59,588.41,0.08,Education Services,1
456202,4892,2412,2019-10-06,24989.27,1999.14,26988.41,0.08,Machinery,0
178254,5615,9687,2019-10-22,1537.73,76.89,1614.62,0.05,Pharmaceuticals,12
641552,6357,7421,2019-08-02,251.04,12.55,263.59,0.05,Furniture,42
236917,6228,8100,2019-02-16,765.81,61.26,827.07,0.08,Furniture,23
612637,8152,6107,2019-05-07,130.77,6.54,137.31,0.05,Electronics,21
994874,3650,5538,2019-10-25,498.48,24.92,523.4,0.05,Software,1
953605,3061,6362,2019-10-23,16376.32,818.82,17195.14,0.05,Electronics,24
547343,2968,3738,2019-02-03,140.24,32.26,172.5,0.23,Clothing,16
132988,2541,9347,2019-05-26,3123.98,249.92,3373.9,0.08,Automotive,18
354309,1185,7265,2019-08-27,9480.54,758.44,10238.98,0.08,Construction Materials,42
722224,6506,1754,2019-01-27,130.6,10.45,141.05,0.08,Automotive,16
335064,8556,3033,2019-06-21,14202.91,3266.67,17469.58,0.23,Machinery,58
967203,6917,5319,2019-07-11,282.72,65.03,347.75,0.23,,56
663566,4985,1916,2019-11-25,4910.02,245.5,5155.52,0.05,Automotive,16
689803,4834,9171,2019-04-25,803.38,184.78,988.16,0.23,Clothing,40
706640,6277,6503,2019-08-07,3860.54,308.84,4169.38,0.08,Automotive,35
689677,7365,4357,2019-02-25,16109.21,3705.12,19814.33,0.23,Clothing,48
405533,3300,6167,2019-03-05,1413.14,113.05,1526.19,0.08,Education Services,24
229715,6163,3112,2019-02-27,5358.51,267.93,5626.44,0.05,Services,35
861151,2164,9569,2019-09-13,352.24,28.18,380.42,0.08,Office Supplies,57
934766,4161,8809,2019-06-28,2544.79,585.3,3130.09,0.23,Electronics,21
844719,4533,7451,2019-12-14,158.01,7.9,165.91,0.05,Financial Services,36
873824,7491,6274,2019-04-22,853.79,68.3,922.09,0.08,Construction Materials,43
505174,1059,4129,2019-01-08,2509.23,200.74,2709.97,0.08,Software,50
158250,9226,7746,2019-04-16,23601.13,5428.26,29029.39,0.23,Food,33
122887,3338,5520,2019-12-08,1091.08,250.95,1342.03,0.23,Automotive,52
761763,7099,6485,2019-03-12,471.33,108.41,579.74,0.23,Automotive,9
130820,3780,5240,2019-05-26,1232.41,283.45,1515.86,0.23,Office Supplies,44
499069,2530,12345679,2019-05-26,941.28,216.49,1157.77,0.23,Services,60
991020,5316,1763,2019-09-25,563.67,45.09,608.76,0.08,Electronics,35
184646,2747,9000,2019-05-26,22237.23,5114.56,27351.79,0.23,Education Services,13
841617,7947,8460,2019-09-15,103.31,5.17,108.48,0.05,Education Services,26
571105,7873,8940,2019-12-25,271.36,21.71,293.07,0.08,Financial Services,28
555559,5980,5494,2019-11-01,17571.93,4041.54,21613.47,0.23,Financial Services,35
166674,5056,6919,2019-10-31,2303.52,184.28,2487.8,0.08,Machinery,49
647591,4880,9096,2019-04-12,2134.22,170.74,2304.96,0.08,Machinery,11
638495,6064,1250,2019-12-16,11867.79,949.42,12817.21,0.08,Healthcare Equipment,3
565037,6542,3809,2019-01-03,5883.19,294.16,6177.35,0.05,Electronics,40
250556,8304,6685,2019-01-31,451.1,36.09,487.19,0.08,Machinery,32
104994,9514,5613,2019-02-17,725.55,166.88,892.43,0.23,Education Services,12
470181,5613,9514,2019-09-21,168.81,8.44,177.25,0.05,Financial Services,39
745739,4443,3472,2019-11-30,8629.71,431.49,9061.2,0.05,Education Services,30
630988,9686,8482,2019-10-15,266.41,21.31,287.72,0.08,Machinery,33
731605,2027,6211,2019-07-10,215.23,17.22,232.45,0.08,Financial Services,43
729266,1048,8035,2019-07-05,3548.5,283.88,3832.38,0.08,Food,10
616912,5905,3650,2019-11-04,680.88,34.04,714.92,0.05,Financial Services,56
862344,3526,12345679,2019-10-13,1067.74,245.58,1313.32,0.23,Services,10
320583,1117,1082,2019-12-10,298.9,23.91,322.81,0.08,Food,24
824050,6064,9171,2019-03-01,7391.1,369.56,7760.66,0.05,Electronics,39
357081,1836,7245,2019-10-11,350.73,17.54,368.27,0.05,Machinery,58
920920,5859,8340,2019-06-23,484.43,38.75,523.18,0.08,Services,14
527463,8864,4429,2019-01-18,120.32,9.63,129.95,0.08,,38
152444,2266,9519,2019-10-28,1660.97,132.88,1793.85,0.08,Healthcare Equipment,4
217338,4738,2423,2019-01-29,19818.93,1585.51,21404.44,0.08,Education Services,22
365138,6031,7357,2019-01-18,2059.01,473.57,2532.58,0.23,Office Supplies,51
298637,6479,8094,2019-09-19,16559.71,827.99,17387.7,0.05,Clothing,8
450119,8887,9194,2019-03-15,659.54,32.98,692.52,0.05,Healthcare Equipment,35
656644,3027,3462,2019-03-07,6700.51,536.04,7236.55,0.08,Electronics,48
712562,6510,4533,2019-04-25,133.85,10.71,144.56,0.08,Electronics,54
489999,9966,1282,2019-01-22,4577.49,1052.82,5630.31,0.23,Pharmaceuticals,33
309140,4841,9420,2019-09-25,12998.77,649.94,13648.71,0.05,Clothing,15
850514,6598,6634,2019-04-26,2077.53,103.88,2181.41,0.05,Clothing,19
852645,4429,1974,2019-12-13,330.38,26.43,356.81,0.08,Financial Services,35
460631,4204,1760,2019-05-18,447.07,35.77,482.84,0.08,Pharmaceuticals,22
708586,4568,7170,2019-11-21,5889.58,471.17,6360.75,0.08,Construction Materials,45
983008,8966,1055,2019-09-17,600.34,48.03,648.37,0.08,Education Services,3
222162,3780,3540,2019-03-29,4169.6,208.48,4378.08,0.05,Office Supplies,8
738486,1718,7753,2019-02-16,572.12,131.59,703.71,0.23,Software,52
847075,8190,2134,2019-03-16,245.39,56.44,301.83,0.23,Healthcare Equipment,58
960967,5914,4866,2019-10-15,733.04,168.6,901.64,0.23,Healthcare Equipment,41
745045,1372,71833163,2019-07-10,312.54,71.88,384.42,0.23,Services,20
915390,4812,3502,2019-06-07,9978.52,798.28,10776.8,0.08,Food,10
114918,3349,5553,2019-10-13,401.15,32.09,433.24,0.08,Financial Services,47
501642,1475,2411,2019-04-18,102.47,23.57,126.04,0.23,Electronics,4
401574,4928,7784,2019-02-21,3367.41,774.5,4141.91,0.23,Office Supplies,54
139406,1376,3215,2019-08-06,1696.28,390.14,2086.42,0.23,Clothing,34
399934,9224,2993,2019-06-14,480.66,38.45,519.11,0.08,Pharmaceuticals,26
754899,3930,5560,2019-10-24,119.85,5.99,125.84,0.05,Services,28
611990,5003,8851,2019-06-03,1813.82,90.69,1904.51,0.05,Software,40
161269,8342,2825,2019-12-19,4785.3,382.82,5168.12,0.08,,7
455197,8035,9731,2019-09-19,138.42,11.07,149.49,0.08,Office Supplies,9
223334,4928,6194453318,2019-06-19,564.89,129.92,694.81,0.23,Services,42
910156,8383,5222,2019-09-07,24790.99,5701.93,30492.92,0.23,Office Supplies,9
697352,9613,6600,2019-03-07,275.21,13.76,288.97,0.05,Office Supplies,19
680615,2298,3338,2019-02-28,328.84,26.31,355.15,0.08,Construction Materials,33
197582,3496,4789,2019-12-09,2048.27,102.41,2150.68,0.05,Clothing,3
966306,2226,8083,2019-04-06,146.53,11.72,158.25,0.08,Healthcare Equipment,13
119889,7753,1044,2019-11-18,3040.67,699.35,3740.02,0.23,Machinery,16
122737,2454,1817,2019-09-16,9071.83,725.75,9797.58,0.08,Clothing,59
717514,2379,7666,2019-09-27,648.83,51.91,700.74,0.08,Electronics,50
452977,3284,1457,2019-04-19,686.63,34.33,720.96,0.05,Education Services,60
288070,5538,4460,2019-01-13,325.77,74.93,400.7,0.23,Services,47
873217,5548,8852,2019-04-21,385.77,30.86,416.63,0.08,Food,43
426464,4661,4834,2019-09-09,491.75,39.34,531.09,0.08,Services,39
982321,3597,5615,2019-06-09,763.78,175.67,939.45,0.23,,39
753545,9579,3300,2019-02-17,6592.14,527.37,7119.51,0.08,Education Services,37
514425,2120,3548,2019-11-09,2267.78,181.42,2449.2,0.08,Food,0
510668,5058,8874,2019-04-13,11934.52,596.73,12531.25,0.05,,23
329022,1817,4204,2019-04-21,10830.3,866.42,11696.72,0.08,,35
949114,3136,9477,2019-05-22,507.56,116.74,624.3,0.23,Financial Services,58
366893,4689,2027,2019-12-20,2005.71,100.29,2106.0,0.05,Clothing,26
817516,6398,7396,2019-09-30,10534.92,842.79,11377.71,0.08,Automotive,13
582791,1853,1471,2019-06-06,159.94,36.79,196.73,0.23,Furniture,19
514657,7867,2044,2019-12-22,564.54,28.23,592.77,0.05,Pharmaceuticals,39
267833,7762,7500,2019-07-17,18463.27,1477.06,19940.33,0.08,Machinery,8
231287,7453,4617,2019-10-02,182.26,9.11,191.37,0.05,Automotive,11
