station_id,timestamp,pollutant,current_reading
ST095,2026-01-02 04:00:00,PM10,29.51
ST095,2026-01-02 08:00:00,PM10,29.33
ST095,2026-01-02 12:00:00,PM10,20.16
ST095,2026-01-02 16:00:00,PM10,34.05
ST095,2026-01-02 20:00:00,PM10,24.91
ST095,2026-01-03 00:00:00,PM10,
ST095,2026-01-03 04:00:00,PM10,28.92
ST095,2026-01-03 08:00:00,PM10,
ST095,2026-01-03 12:00:00,PM10,25.51
ST095,2026-01-03 16:00:00,PM10,24.54
ST095,2026-01-03 20:00:00,PM10,36.77
ST095,2026-01-04 00:00:00,PM10,30.72
ST095,2026-01-04 04:00:00,PM10,23.76
ST095,2026-01-04 08:00:00,PM10,
ST095,2026-01-04 12:00:00,PM10,25.55
ST095,2026-01-04 16:00:00,PM10,
ST095,2026-01-04 20:00:00,PM10,29.36
ST096,2026-01-01 00:00:00,PM25,13.43
ST096,2026-01-01 04:00:00,PM25,10.78
ST096,2026-01-01 08:00:00,PM25,21.88
ST096,2026-01-01 12:00:00,PM25,
ST096,2026-01-01 16:00:00,PM25,17.24
ST096,2026-01-01 20:00:00,PM25,21.8
ST096,2026-01-02 00:00:00,PM25,18.5
ST096,2026-01-02 04:00:00,PM25,15.33
ST096,2026-01-02 08:00:00,PM25,10.47
ST096,2026-01-02 12:00:00,PM25,12.2
ST096,2026-01-02 16:00:00,PM25,6.33
ST096,2026-01-02 20:00:00,PM25,19.02
ST096,2026-01-03 00:00:00,PM25,15.01
ST096,2026-01-03 04:00:00,PM25,3.92
ST096,2026-01-03 08:00:00,PM25,11.54
ST096,2026-01-03 12:00:00,PM25,8.55
ST096,2026-01-03 16:00:00,PM25,10.1
ST096,2026-01-03 20:00:00,PM25,11.65
ST096,2026-01-04 00:00:00,PM25,12.9
ST096,2026-01-04 04:00:00,PM25,10.55
ST096,2026-01-04 08:00:00,PM25,7.0
ST096,2026-01-04 12:00:00,PM25,8.24
ST096,2026-01-04 16:00:00,PM25,1.0
ST096,2026-01-04 20:00:00,PM25,23.82
ST097,2026-01-01 00:00:00,PM25,14.28
ST097,2026-01-01 04:00:00,PM25,18.73
ST097,2026-01-01 08:00:00,PM25,7.17
ST097,2026-01-01 12:00:00,PM25,14.26
ST097,2026-01-01 16:00:00,PM25,
ST097,2026-01-01 20:00:00,PM25,24.71
ST097,2026-01-02 00:00:00,PM25,
ST097,2026-01-02 04:00:00,PM25,26.15
ST097,2026-01-02 08:00:00,PM25,19.37
ST097,2026-01-02 12:00:00,PM25,17.73
ST097,2026-01-02 16:00:00,PM25,13.2
ST097,2026-01-02 20:00:00,PM25,25.82
ST097,2026-01-03 00:00:00,PM25,21.07
ST097,2026-01-03 04:00:00,PM25,13.32
ST097,2026-01-03 08:00:00,PM25,16.6
ST097,2026-01-03 12:00:00,PM25,13.73
ST097,2026-01-03 16:00:00,PM25,17.42
ST097,2026-01-03 20:00:00,PM25,23.98
ST097,2026-01-04 00:00:00,PM25,
ST097,2026-01-04 04:00:00,PM25,16.24
ST097,2026-01-04 08:00:00,PM25,21.0
ST097,2026-01-04 12:00:00,PM25,14.56
ST097,2026-01-04 16:00:00,PM25,11.8
ST097,2026-01-04 20:00:00,PM25,
ST098,2026-01-01 00:00:00,PM25,26.03
ST098,2026-01-01 04:00:00,PM25,26.82
ST098,2026-01-01 08:00:00,PM25,17.66
ST098,2026-01-01 12:00:00,PM25,16.33
ST098,2026-01-01 16:00:00,PM25,26.44
ST098,2026-01-01 20:00:00,PM25,29.4
ST098,2026-01-02 00:00:00,PM25,24.27
ST098,2026-01-02 04:00:00,PM25,27.63
ST098,2026-01-02 08:00:00,PM25,14.33
ST098,2026-01-02 12:00:00,PM25,21.62
ST098,2026-01-02 16:00:00,PM25,15.09
ST098,2026-01-02 20:00:00,PM25,26.04
ST098,2026-01-03 00:00:00,PM25,23.37
ST098,2026-01-03 04:00:00,PM25,29.27
ST098,2026-01-03 08:00:00,PM25,14.73
ST098,2026-01-03 12:00:00,PM25,11.79
ST098,2026-01-03 16:00:00,PM25,19.55
ST098,2026-01-03 20:00:00,PM25,
ST098,2026-01-04 00:00:00,PM25,26.82
ST098,2026-01-04 04:00:00,PM25,
ST098,2026-01-04 08:00:00,PM25,18.07
ST098,2026-01-04 12:00:00,PM25,7.71
ST098,2026-01-04 16:00:00,PM25,20.7
ST098,2026-01-04 20:00:00,PM25,14.89
ST099,2026-01-01 00:00:00,PM25,30.67
ST099,2026-01-01 04:00:00,PM25,30.27
ST099,2026-01-01 08:00:00,PM25,28.97
ST099,2026-01-01 12:00:00,PM25,16.34
ST099,2026-01-01 16:00:00,PM25,24.3
ST099,2026-01-01 20:00:00,PM25,25.93
ST099,2026-01-02 00:00:00,PM25,25.16
ST099,2026-01-02 04:00:00,PM25,
ST099,2026-01-02 08:00:00,PM25,20.71
ST099,2026-01-02 12:00:00,PM25,14.72
ST099,2026-01-02 16:00:00,PM25,26.73
ST099,2026-01-02 20:00:00,PM25,
ST099,2026-01-03 00:00:00,PM25,26.75
ST099,2026-01-03 04:00:00,PM25,23.83
ST099,2026-01-03 08:00:00,PM25,14.09
ST099,2026-01-03 12:00:00,PM25,14.58
ST099,2026-01-03 16:00:00,PM25,18.91
ST099,2026-01-03 20:00:00,PM25,23.67
ST099,2026-01-04 00:00:00,PM25,26.95
ST099,2026-01-04 04:00:00,PM25,25.4
ST099,2026-01-04 08:00:00,PM25,21.13
ST099,2026-01-04 12:00:00,PM25,
ST099,2026-01-04 16:00:00,PM25,17.75
ST099,2026-01-04 20:00:00,PM25,28.01
ST100,2026-01-01 00:00:00,PM10,
ST100,2026-01-01 04:00:00,PM10,51.47
ST100,2026-01-01 08:00:00,PM10,57.8
ST100,2026-01-01 12:00:00,PM10,44.19
ST100,2026-01-01 16:00:00,PM10,47.26
ST100,2026-01-01 20:00:00,PM10,63.76
ST100,2026-01-02 00:00:00,PM10,45.4
ST100,2026-01-02 04:00:00,PM10,62.2
ST100,2026-01-02 08:00:00,PM10,
ST100,2026-01-02 12:00:00,PM10,43.37
ST100,2026-01-02 16:00:00,PM10,52.34
ST100,2026-01-02 20:00:00,PM10,60.8
ST100,2026-01-03 00:00:00,PM10,40.94
ST100,2026-01-03 04:00:00,PM10,55.94
ST100,2026-01-03 08:00:00,PM10,45.4
ST100,2026-01-03 12:00:00,PM10,39.3
ST100,2026-01-03 16:00:00,PM10,
ST100,2026-01-03 20:00:00,PM10,42.07
ST100,2026-01-04 00:00:00,PM10,42.29
ST100,2026-01-04 04:00:00,PM10,54.58
ST100,2026-01-04 08:00:00,PM10,38.11
ST100,2026-01-04 12:00:00,PM10,41.13
ST100,2026-01-04 16:00:00,PM10,
ST100,2026-01-04 20:00:00,PM10,46.82
